"6rk/p2q3p/1p3p2/3P4/2r5/5P2/PP3P1P/R2Q1RK1 w - - 1 22","g1h1 d7h3 f1g1 h3h2 h1h2 c4h4","2279","attraction endgame long mate mateIn3 sacrifice"
"r4rk1/1bq1bppp/p2p1n1B/1pn1pP2/4P3/1NNB2R1/PPP3PP/R3Q1K1 b - - 7 14","c5d3 h6g7 d3f4 g7f6","2218","advantage discoveredAttack kingsideAttack middlegame short"
"rnbqk2r/pp1p1pp1/5n1p/2b5/2PNp2B/2N5/PP2PPPP/R2QKB1R w KQkq - 4 10","c3e4 f6e4 h4d8 c5b4","2207","crushing opening sacrifice short"
"1k4r1/p2nQ3/BnppN2q/1r6/2NPP3/2P3Pp/P6P/1R3RK1 w - - 3 27","c4b6 h6e3 f1f2 b5b1 a6f1 g8g3 h2g3 e3g3 g1h1 b1f1 f2f1 g3g2","2235","deflection fork mate mateIn5 middlegame veryLong"
"8/R7/1k6/8/6N1/5K2/5P2/1q6 w - - 2 56","a7a8 b1h1 f3f4 h1a8","2201","crushing endgame short skewer"
"8/8/p1k4p/1pP1ppp1/1P5P/P3K3/5PP1/8 w - - 2 40","g2g4 f5f4 e3e4 g5h4","2202","crushing endgame pawnEndgame short"
"5r2/8/p3k3/3nPq1p/1P1Q4/4B1R1/2p2PK1/8 w - - 0 45","d4c5 d5e3 c5e3 f5f2 e3f2 f8f2 g2f2 c2c1q","2205","advancedPawn crushing endgame promotion veryLong"
"3r2k1/p2rp1bp/q1p2np1/8/8/2NP1R1P/1P4PB/R2Q3K b - - 3 23","d7d3 d1b3 g8h8 a1a6","2216","crushing middlegame short"
"r1b2rk1/pp3ppp/1q2pn2/2bp4/Nn3B2/3BPN2/PPP2PPP/R1Q2RK1 b - - 9 10","b4d3 c2d3 b6b5 a4c5","2256","advantage opening short"
"1R3B2/3k2p1/5pP1/4nP2/3pP3/8/2r5/7K w - - 0 39","f8g7 e5f3 b8h8 d4d3 g7f6 d3d2","2234","advancedPawn crushing endgame long master quietMove"
"8/p7/1p6/1P4pp/P7/6PP/5Pk1/4K3 w - - 5 43","g3g4 h5h4 e1e2 g2h3 f2f4 h3g4","2258","crushing endgame long pawnEndgame quietMove"
"r5k1/pp4pp/3Q2p1/3N4/3nP1P1/8/PqP4P/5R1K b - - 0 26","b2b5 d6f8 a8f8 d5e7 g8h8 f1f8","2260","backRankMate deflection endgame long mate mateIn3 sacrifice"
"5k2/pp5p/2pp2pP/1nq1n1P1/4PQ2/1b1P4/1BPR4/2K5 b - - 1 32","b3f7 d3d4 b5d4 b2d4","2263","crushing fork middlegame short"
"rnb1kbnr/pppp1ppp/8/6B1/4P3/1N6/PqP2PPP/RN1QKB1R b KQkq - 1 6","a7a5 c2c3 a5a4 g5c1","2212","advantage master opening quietMove short"
"7k/pp2p1bp/3p2p1/4n1P1/5Q2/2PpB3/P3q1PP/5R1K b - - 2 22","e5c4 f4f7 e2f1 f7f1","2268","crushing endgame short"
"rn1q1r1k/pp3p2/3p3p/2pQP2p/3p1P2/3B4/PPP3PP/RN2b1K1 b - - 0 20","d8h4 d5e4 h4f2 g1h1 f7f5 e5f6","2208","crushing enPassant long middlegame"
"1r4k1/p4pbp/5np1/3p4/3B4/PqN2P2/1P2Q1PP/4R1K1 b - - 0 21","b3b2 e2b2 b8b2 c3d5","2233","crushing middlegame short"
"1k1r3r/1pp2ppp/1p3n2/8/4PB2/1P3P1P/1P3P2/R3R1K1 b - - 2 20","d8d3 a1a8 b8a8 f4c7 d3b3 e1a1 b3a3 a1a3","2235","deflection endgame mate mateIn4 queensideAttack sacrifice veryLong"
"3r3k/1p4p1/6q1/1BQ2p1p/P7/4Pp1P/5P2/2R1K3 w - - 2 34","c1d1 g6g1 b5f1 g1f1 e1f1 d8d1","2232","attraction deflection endgame long mate mateIn3"
"r1b4k/q2n2pp/p1n1B3/1p5Q/3p4/1NN5/PPP3PP/5R1K b - - 0 20","d7f6 h5e8 f6e8 f1f8","2239","backRankMate mate mateIn2 middlegame sacrifice short"
"4r1k1/1p1q1pp1/7p/p4b2/8/1PPP2BP/1b2NPP1/R2Q1K2 w - - 3 26","a1a2 f5d3 a2b2 d3e2 d1e2 e8e2","2206","advantage fork long middlegame"
"6R1/pp3pR1/2p1P2k/7p/8/2P3PK/Pr1r3P/8 w - - 1 40","g3g4 d2d3 h3h4 b2h2","2264","deflection discoveredAttack endgame mate mateIn2 rookEndgame short"
"8/7p/p1k2p2/1pP3p1/1P1KPpP1/7P/5P2/8 w - - 1 36","e4e5 f6e5 d4e5 a6a5 b4a5 c6c5","2243","crushing deflection endgame long pawnEndgame"
"8/6pp/2k5/2p1p3/4K3/4P1P1/5P1P/8 w - - 0 36","e4e5 c6b5 e3e4 c5c4","2210","crushing defensiveMove endgame pawnEndgame short"
"6k1/2Q3p1/p3bp2/1r6/3b1B2/3KP2P/r4P2/7R w - - 0 41","e3d4 e6f5 d3e3 b5b3 c7c3 b3c3","2294","endgame long mate mateIn3"
"8/p2R2kp/1b2K1p1/5r2/5pN1/1P5P/8/8 b - - 5 40","g7f8 g4f6 f5f6 e6f6","2218","advantage endgame short"
"4r3/1pp1P1Np/4bP1k/8/7n/1P5P/8/7K b - - 2 43","e8c8 g7e6 h6g6 e6d8 g6f6 e7e8q","2229","advancedPawn crushing endgame hangingPiece long promotion"
"1r6/3n4/2kPp2p/5p2/PpN2Pp1/1P2B1P1/7P/5K2 b - - 3 33","d7c5 c4e5 c6d6 e3c5","2267","advantage endgame short"
"8/7p/1pk3p1/p1p5/P1K2PP1/8/1P6/8 b - - 0 42","h7h5 f4f5 g6g5 g4h5","2217","crushing endgame pawnEndgame short"
"5rk1/p1R3pp/b1p1pr2/2q2p2/2p5/2N5/PP2QPPP/3R2K1 b - - 9 20","f6f7 e2e6 a6c8 c7c8 f8c8 e6c8","2220","crushing long middlegame pin"
"8/5p2/4k2p/6p1/2PK4/8/6PP/8 b - - 2 41","f7f5 c4c5 h6h5 c5c6 e6d6 c6c7 d6c7 d4e5","2268","advancedPawn crushing endgame pawnEndgame quietMove veryLong zugzwang"
"r5k1/p2P2pp/2p2qp1/3b4/8/P7/2P3PP/R3QB1K b - - 0 22","a8d8 e1e8 f6f8 a1e1 d5f7 f1c4 f7c4 e8d8 f8d8 e1e8 g8f7 e8d8","2230","attraction clearance crushing endgame fork pin quietMove sacrifice veryLong"
"8/2p2k2/8/pP2P1pP/P2P1r2/1PK5/5p2/5R2 w - - 1 43","c3d3 g5g4 d3e3 g4g3 e3f4 g3g2 f1f2 g2g1q","2222","advancedPawn advantage endgame master promotion quietMove rookEndgame sacrifice veryLong"
"6k1/p4pp1/2P5/5P2/3rN3/4n3/P7/1R4K1 b - - 0 30","d4c4 b1b8 g8h7 e4g5 h7h6 g5f7 h6h5 b8h8 h5g4 f7e5 g4g3 e5c4","2221","crushing endgame fork veryLong"
"N4k2/p5pp/8/4R3/3p1P2/5b2/PqP2KPP/4R3 b - - 0 25","f3a8 e5f5 f8g8 e1e8","2213","endgame mate mateIn2 short"
"8/5p2/4kPpp/1pp1P3/p3K1P1/1PP4P/P7/8 w - - 0 44","c3c4 a4b3 a2b3 b5c4 b3c4 g6g5 e4d3 e6e5","2206","crushing endgame pawnEndgame quietMove veryLong zugzwang"
"4r1k1/5pb1/p2p2n1/1p1P1NPR/q4r2/P1P4Q/1P2B3/1K5R b - - 14 31","e8e2 h5h8 g7h8 h3h7 g8f8 h7h8 g6h8 h1h8","2216","clearance deflection kingsideAttack master masterVsMaster mate mateIn4 middlegame sacrifice veryLong"
"4r1k1/pp2qppp/8/2p5/1n4Q1/1P1r1NP1/3RNPBP/4K2R w K - 0 23","d2b2 e7e2 b2e2 b4c2 e1f1 d3d1 f3e1 d1e1 e2e1 e8e1","2205","mate mateIn5 middlegame pin sacrifice veryLong xRayAttack"
"rn1q1r1k/5ppp/p6N/1p1bb3/2p1B3/7P/PP3PP1/R1BQ1RK1 b - - 5 17","d5e4 h6f7 h8g8 f7d8","2217","crushing kingsideAttack opening short"
"6rk/pp2p2p/2p2r1B/1qP4R/3P3Q/2n5/P5PP/4R1K1 w - - 0 27","h6g5 b5f1 e1f1 c3e2 g1h1 f6f1","2254","backRankMate deflection long mate mateIn3 middlegame sacrifice"
"r1b2rk1/p4ppp/1qp2n2/1Bb5/8/2N5/PPPP1PPP/R1BQ1RK1 w - - 0 10","b5a4 c8g4 d2d4 g4d1","2202","advantage opening short"
"r7/ppp3pk/2n4p/3Qp3/5r2/3P2Nq/PPP3R1/2K3R1 b - - 2 25","a8f8 g3f5 f4f1 g1f1","2212","advantage middlegame short"
"r3k2r/2p3pp/p1pb4/5p2/3Nb1Pq/7P/PPP2P2/R1BQR1K1 w kq - 2 15","d4f5 d6h2 g1f1 h4h3","2218","crushing kingsideAttack middlegame short"
"7k/ppp2p2/3p4/5K1q/4P1r1/1BPP4/P1P2Q2/R7 w - - 7 30","f5f6 h5e5 f6f7 g4g7 f7f8 e5e7","2284","endgame long mate mateIn3"
"6k1/p7/1p1b2q1/3p4/3Pr3/1N4B1/P4QK1/5R2 w - - 18 40","f1h1 d6g3 f2g3 e4g4","2252","advantage middlegame pin short"
"1b2rrk1/pb3qp1/1p6/8/3PN2p/2P1R1P1/PPQ3BP/R6K w - - 0 32","e4g5 f7f1 a1f1 f8f1","2222","kingsideAttack mate mateIn2 middlegame pin sacrifice short"
"3r2k1/5ppb/r4n1p/7P/1B2P1P1/PQ1P1Pq1/6B1/3R1R1K w - - 9 27","d3d4 f6g4 f3g4 g3b3","2241","crushing middlegame short"
"6k1/p1p2ppp/1bpr1r2/4N3/1P2P3/2P2P2/P4P1P/R4RK1 w - - 1 17","c3c4 b6d4 c4c5 d4a1","2291","advantage endgame fork short"
"8/1p3pp1/4p1k1/p3r3/2PNn1p1/1P4P1/P4PK1/4R3 b - - 16 32","g6f6 f2f4 g4f3 d4f3","2261","advantage endgame short"
"5r1k/5Qpp/1p6/8/5P2/P3R3/4KP1q/6r1 b - - 1 39","h7h6 f7f8 h8h7 f8f5 g1g6 e3g3 h2g3 f2g3","2290","crushing endgame hangingPiece pin veryLong"
"8/1p6/p1p2kp1/2P4p/PP3K1P/6P1/8/8 b - - 0 41","f6f7 f4e5 f7e7 a4a5 e7f7 e5d6","2266","crushing endgame long pawnEndgame quietMove zugzwang"
"3r4/pp2ppkp/5np1/q1P1Q2P/6P1/2N5/bPP1PP2/1K3B1R w - - 3 19","c3a2 d8d1 a2c1 d1c1 b1c1 a5e1","2232","attraction long master mate mateIn3 middlegame queensideAttack sacrifice"
"8/5rpp/p2pQp1k/4n3/1q3r2/6NP/2P2PP1/3RR2K b - - 4 34","f4f2 e1e5 d6e5 e6f7","2298","advantage capturingDefender middlegame pin short"
"8/1p6/1pk3p1/p4p1p/P1K2P1P/1P2P3/6P1/8 w - - 2 39","g2g3 b6b5 a4b5 c6b6 c4d4 b6b5 e3e4 f5e4","2205","crushing endgame pawnEndgame veryLong zugzwang"
"r2r2k1/p2n3p/2QPbq2/4p3/4Ppp1/2N2BP1/PP3P1K/3R3R w - - 0 25","c3d5 f4g3 f2g3 f6f3","2289","advantage discoveredAttack middlegame short"
"5r1k/ppp3pp/3b4/2pQ1b2/3P4/2P1q1P1/PP4P1/R4R1K b - - 4 22","f5e4 d5d6 f8f1 a1f1","2246","advantage middlegame short"
"1r3rk1/3q1p1p/1n4p1/1pp5/3bNP2/PN5P/R5P1/3Q1R1K b - - 0 23","b6a4 e4f6 d4f6 d1d7","2234","advantage middlegame short"
"k7/1p1R2p1/1B6/1N2ppb1/2B2n2/P3KP2/1r6/8 w - - 5 33","b6d8 f4d5 e3d3 b2d2","2279","doubleCheck mate mateIn2 middlegame short"
"6k1/5pp1/6p1/3rRn2/1P3P2/5KPP/3qN1Q1/8 w - - 0 54","e5d5 d2e3 f3g4 f5h6 g4h4 e3e7 d5g5 h6f5 h4g4 f5e3 g4f3 e3g2","2215","advantage endgame fork master veryLong"
"r3k1nr/pp2qpbp/2p1b3/1Q6/8/5P2/PPP2PPP/RNB1KB1R w KQkq - 0 11","b5g5 e7g5 c1g5 g7b2","2215","crushing master masterVsMaster opening short superGM"
"8/6p1/4k2p/6P1/p1p1K3/P1P3P1/8/8 b - - 0 46","h6g5 g3g4 e6d6 e4d4","2229","crushing endgame pawnEndgame quietMove short"
"7r/b5p1/2ppk3/p7/1pP1P3/1P1n1N2/P3RPP1/4R1K1 w - - 3 28","e1d1 a7f2 e2f2 h8h1 g1h1 d3f2 h1g1 f2d1 f3d4 e6d7","2208","advantage attraction defensiveMove endgame fork sacrifice veryLong"
"6k1/5p2/4p3/2npP3/pr3P1R/KP4P1/2B3P1/8 b - - 1 45","a4b3 c2h7 g8g7 a3b4","2219","crushing endgame master short"
"7r/1pp2R2/p2k2p1/4p3/1PP1PnBp/P7/7K/8 b - - 0 37","a6a5 c4c5 d6c6 g4d7","2240","endgame mate mateIn2 short"
"5R2/3q2p1/8/5r2/1p2kP2/7P/4Q1PK/1r6 b - - 2 46","e4f4 g2g3 f4g5 e2g4 g5h6 f8h8","2262","endgame long mate mateIn3"
"1r2r1k1/1b3pbp/pp1p2p1/2pPn3/2P1P1Pq/2NB3P/PP1Q1P1N/4RRK1 w - - 5 21","f2f4 h4g3 g1h1 g3d3","2270","advantage middlegame short"
"r1k4N/p5Bp/b7/1n1p4/Nb2n3/1Pp1P3/P3KPPP/2R4R w - - 1 22","f2f3 b5d4 e2d1 a6e2 d1e1 c3c2 a4c3 b4c3","2212","advancedPawn discoveredAttack doubleCheck mate mateIn4 middlegame veryLong"
"4q1rk/5p1p/1pnp1PpQ/pBpN2P1/P3P3/7P/8/6K1 b - - 2 37","e8d7 d5e7 d7e7 f6e7","2207","advancedPawn crushing endgame short"
"r5k1/ppq1B1pp/n1pbR1p1/3p1r2/3P2Q1/P1N4P/1PP2PP1/4R1K1 b - - 11 18","a8e8 e7d6 e8e6 e1e6","2213","crushing middlegame short"
"2b2rk1/5p1p/6p1/8/2P2Q2/1Rb4P/3p1PP1/5K2 w - - 0 35","b3b1 f8e8 f4e3 e8e3","2223","crushing endgame quietMove short"
"r4rk1/p1p2p2/4bNp1/8/2PQ4/qP6/P4nPP/1K5R b - - 1 30","g8g7 f6e8 g7h6 d4h4","2247","doubleCheck mate mateIn2 middlegame short"
"8/6R1/4pP2/R5Pp/1P2k3/6rP/4r1P1/6K1 w - - 5 37","f6f7 e2g2 g1f1 g2g1 f1f2 g3g2","2211","endgame long mate mateIn3 rookEndgame"
"R7/P7/8/4n1p1/3N2P1/4k2P/r7/5K2 w - - 5 45","d4b5 a2f2 f1e1 e5d3 e1d1 f2d2","2225","endgame exposedKing long mate mateIn3"
"8/8/1p3p1p/pk2p1p1/PP2P1P1/1K3P1P/8/8 b - - 0 51","b5c6 b4a5 b6a5 b3c4 c6b6 c4d5","2207","crushing endgame long pawnEndgame zugzwang"
"r2q1rk1/pp1nbp1p/2pp1np1/4p2P/2B5/P4NQ1/1PP2PP1/R1B1K2R b KQ - 0 14","b7b5 h5g6 b5c4 g6h7 g8h8 c1h6 f6h5 h1h5","2275","advancedPawn advantage doubleCheck kingsideAttack opening veryLong"
"1r1q3r/pp1nk2p/1b1Npp1p/3pP2b/3P3N/P2Q4/2P1BPPP/R3K2R b KQ - 1 17","h5e2 d3h7 h8h7 h4g6","2345","mate mateIn2 middlegame sacrifice short"
"2b2rk1/5ppp/2N1pn2/qn1p4/2pP4/2P1P1P1/2B2PP1/1N1QK2R b K - 1 19","a5a1 c2h7 f6h7 c6e7 g8h8 h1h7 h8h7 d1h5","2379","anastasiaMate attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong"
"2kr1b1r/pp2p1pp/4N3/8/6n1/5R2/PPPP2Pq/R1BQ1K2 b - - 1 16","d8d6 f3c3 c8b8 d1g4","2339","crushing discoveredAttack middlegame short"
"6k1/p4p2/2p1r2p/1pPn4/1P4q1/P2Q1N2/5PP1/3R2K1 w - - 0 28","d1e1 d5f4 d3f1 e6e1 f3e1 f4e2 f1e2 g4e2","2330","crushing endgame pin veryLong"
"5r1k/1p2R3/p1b2BR1/2p2Pp1/2P2qN1/1P1P4/P5PP/6K1 b - - 0 29","f8f6 e7h7 h8h7 g4f6 h7h8 g6g8","2314","arabianMate attraction endgame exposedKing intermezzo long mate mateIn3"
"8/2p2k1q/1p1p4/pP1Pp3/P1P1Pp1b/2N2P1p/5QR1/4KN2 w - - 1 41","f1g3 h4g3 g2g3 f4g3 f2g3 h3h2","2340","advancedPawn crushing endgame long pin"
"r1b1k1r1/ppN2p2/4p3/2QpPp2/8/7q/PP4P1/n1B2RK1 b q - 1 19","e8d8 c1g5 g8g5 c5f8 d8c7 f8d6","2325","dovetailMate exposedKing long mate mateIn3 middlegame sacrifice"
"r1b3kr/1p3Rb1/p2pP1Bp/2pPn3/8/2N3P1/PP4PP/5RK1 b - - 2 21","e5g6 f7g7 g8g7 f1f7 g7g8 c3e4 c8e6 d5e6 h8h7 e4f6 g8h8 f7h7","2317","arabianMate attraction exposedKing fork mate mateIn5 middlegame sacrifice veryLong"
"1r4k1/p4pp1/3b4/3p1b2/3P4/1P2P1q1/P5B1/2RQ1RK1 w - - 0 27","d1f3 g3h2 g1f2 h2h4 f2e2 f5g4 f3g4 h4g4","2355","crushing exposedKing middlegame pin veryLong"
"8/p7/2p3pk/1p1p3p/1P1P1PP1/P1P3K1/8/8 b - - 4 35","g6g5 f4g5 h6g5 g4h5 g5h5 g3f4 h5g6 f4e5","2309","crushing endgame pawnEndgame veryLong"
"8/8/p1p5/8/1P6/3kp3/3p4/3K1N2 w - - 0 59","f1d2 e3d2 b4b5 c6c5 b5b6 c5c4 b6b7 c4c3 b7b8q c3c2","2327","advancedPawn endgame mate mateIn5 veryLong"
"r3k2r/pp2bppp/1q1p4/3Pn2b/8/5N1P/PPQN1PP1/R3KB1R w KQkq - 1 14","f3e5 b6e3 f2e3 e7h4 g2g3 h4g3","2368","doubleBishopMate long mate mateIn3 middlegame sacrifice"
"5k2/p4N2/2p2bQ1/8/2P4P/1P2q3/P5P1/7K w - - 1 37","f7g5 e3e1 h1h2 f6e5 g2g3 e1g3 h2h1 g3h2","2327","endgame mate mateIn4 veryLong"
"7r/2R2pk1/r3p3/1N1p1pK1/P7/1P2PbPP/8/2R5 w - - 3 36","h3h4 e6e5 c7f7 g7f7 c1c7 f7e6","2308","crushing defensiveMove endgame long quietMove"
"8/7p/6p1/4ppk1/1R1p4/1Pr2P2/2PK2PP/8 w - - 1 32","b4c4 c3c4 b3c4 e5e4 c2c3 d4d3 c4c5 g5f6","2372","crushing defensiveMove endgame rookEndgame veryLong"
"3r1rk1/p6p/1p4p1/5pq1/1QP1P3/1P3BPb/P4P1P/R3R1K1 w - - 0 21","e4f5 g5f5 e1e3 h3g4 b4c3 g4f3","2308","advantage long middlegame"
"8/8/8/p6P/P5n1/2NK4/3p4/4k3 b - - 2 50","d2d1q c3d1 g4f6 h5h6 e1d1 d3c4 d1d2 c4b5 d2d3 b5a5 d3c4 a5b6","2373","crushing defensiveMove endgame veryLong"
"4r1k1/pp3pp1/2p5/3b3P/3P2p1/P4P2/nP1R1K2/1B5R w - - 0 32","h1e1 g4g3 f2f1 d5c4 b1d3 c4d3 d2d3 g3g2 f1g2 e8e1","2388","advancedPawn advantage deflection endgame veryLong"
"8/R7/1pp1pB1k/1b1pP3/3PpNr1/2P2p2/PP3K2/8 w - - 1 36","f4e6 g4g2 f2e3 f3f2","2335","advancedPawn advantage endgame short"
"r1b2rk1/ppp1nppp/2n2q2/3P4/8/3BB3/PP1N1PPP/R2Q1RK1 b - - 0 12","e7d5 d1h5 h7h6 h5d5","2309","advantage opening short"
"r4rk1/pb3ppp/1pn1p3/2p5/3PBq2/2P5/PP1N2PP/R2Q1RK1 b - - 1 14","f4d6 e4h7 g8h7 d1h5 h7g8 d2e4 d6d5 e4g5 d5g5 h5g5","2332","advantage attraction kingsideAttack middlegame sacrifice veryLong"
"r3r2k/6qp/p7/1pNQ4/2BP1B2/2P1p1P1/PP5P/6K1 b - - 0 29","b5c4 f4e5 e8e5 d5a8 e5e8 a8e8","2330","crushing deflection endgame long pin"
"4r2k/p6r/3Q1PR1/2p2P2/1pP2P2/3PK3/2q5/4R3 w - - 1 34","e3f3 h7h3 g6g3 h3g3 f3g3 e8g8 g3f3 c2g2 f3e3 g8g3","2313","attraction endgame mate mateIn5 veryLong"
"2k5/ppp3bn/2b1Q1pp/2P1Pp2/1P3P2/P1N3P1/1B1q2nP/4R1K1 b - - 0 27","c6d7 e6g8 h7f8 e1e2 d2d4 g1g2","2340","crushing fork interference long middlegame"
"rn2qrk1/pp4pp/2pb1n2/3p4/6b1/2N1PN2/PPP1BPPP/R1BQ1RK1 w - - 0 10","f3d4 d6h2 g1h2 e8h5 h2g1 g4e2 d1e2 f6g4 e2g4 h5g4","2310","advantage attraction fork opening sacrifice veryLong"
"r7/3R1P2/4p1k1/3p2P1/6KP/8/p7/8 b - - 0 47","a2a1q f7f8n a8f8 h4h5","2380","advancedPawn endgame mate mateIn2 promotion short underPromotion"
"r4k1r/ppp3pp/3pbn2/1N3q2/3Q4/8/PP3PPP/R1B1R1K1 b - - 4 15","f5d5 b5c7 d5d4 c7e6 f8f7 e6d4","2300","advantage fork long middlegame sacrifice"
"6k1/p3Qpp1/3r1r1p/7q/3P4/5P1P/P4P1K/2R3R1 b - - 10 33","h5f3 c1c8 g8h7 c8h8 h7h8 e7f8 h8h7 f8g7","2332","attraction endgame mate mateIn4 sacrifice veryLong"
"8/3bkp2/1p1Pp2p/4Q3/4B3/4qP1P/P1p3PK/8 b - - 0 38","e7d8 e5f6 d8c8 f6h8 d7e8 h8e8","2334","endgame exposedKing long mate mateIn3"
"5k2/1p6/8/4p2B/1R2Pp1p/3r1KpP/8/8 w - - 1 50","f3e2 d3e3 e2f1 f4f3 h5f3 e3f3","2300","crushing endgame long"
"8/8/8/p7/3k1pp1/P1N5/4K3/8 w - - 4 44","e2d2 g4g3 c3e2 d4e4","2303","crushing defensiveMove endgame knightEndgame short"
"8/R1p5/2p1k3/6p1/8/1P2PK1p/P1P3rP/8 w - - 2 35","c2c4 g5g4 f3f4 g4g3 a7c7 g3h2","2305","advancedPawn crushing endgame long rookEndgame"
"q2QQ3/5pbk/6p1/2p5/1p3P2/6P1/rP1p3K/1R6 b - - 0 33","d2d1q e8g8 h7h6 d8g5","2385","mate mateIn2 middlegame short"
"8/8/p7/1p4k1/7p/1PP2K2/P7/8 w - - 0 45","c3c4 b5c4 b3c4 g5f5","2310","crushing defensiveMove endgame pawnEndgame short"
"2r5/5Rbk/p1r3pp/1p1N4/3pP1q1/P2P4/1P1Q2P1/5R1K b - - 0 31","c6c2 d5f6 h7h8 d2h6 g7h6 f7h7","2306","arabianMate deflection fork long mate mateIn3 middlegame sacrifice"
"4rrk1/pp2q1bp/1n1p2p1/2pP2N1/2P2nP1/2N1BP1b/PP5P/R2QR1KB w - - 5 23","e3f4 g7d4 d1d4 e7e1 a1e1 e8e1","2315","crushing deflection kingsideAttack long middlegame sacrifice"
"8/p1rr1k2/R5R1/2p3p1/2p5/P2p1P1P/1P1K2P1/8 w - - 2 45","g6g5 c7b7 a6g6 b7b2","2353","crushing endgame rookEndgame short"
"4rBQ1/pb1p2pp/n1p5/1qp3P1/3k4/7B/P6P/RN2K1NR w KQ - 1 31","e1d2 b5d3 d2c1 e8e1 c1b2 e1b1 a1b1 d3c3","2308","dovetailMate exposedKing mate mateIn4 middlegame sacrifice veryLong"
"5rk1/5ppb/1pN5/3P1P1P/1PP1n3/4q2P/1QK5/r4BR1 b - - 6 31","a1a2 g1g7 g8h8 g7g8 h8g8 c6e7","2317","attraction doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice"
"2r5/pp3Qbk/3R2p1/5P2/1P4P1/P7/2q3PK/8 b - - 0 35","g6f5 d6h6 h7h6 f7h5","2339","attraction endgame mate mateIn2 pin sacrifice short"
"1r1q1rk1/3n1pp1/4p2p/4P3/1pRP4/3B1P2/1P1Q1P1P/5RK1 w - - 1 22","c4b4 d8a5 b4b8 a5d2","2398","advantage middlegame short"
"8/p7/1p2Kp1k/2p4P/P6P/1P6/8/8 b - - 2 46","a7a6 e6f6 b6b5 f6e5","2317","crushing defensiveMove endgame master pawnEndgame short"
"1r3k2/1p3p1Q/1Bnp2p1/p4P2/6R1/P1b4P/2q1r1P1/5RK1 b - - 2 29","c6e5 h7h8 f8e7 h8b8","2337","crushing middlegame short skewer"
"6k1/5p2/p2pq1p1/7r/2r1P3/2P1RQ1P/P7/5R1K b - - 0 32","c4e4 e3e4 h5h3 h1g2 h3f3 e4e6","2326","advantage endgame long"
"r1r5/8/5pk1/2B5/3PP2R/ppn2KP1/7R/8 b - - 1 47","b3b2 h4g4 g6f7 h2h7 f7e6 h7e7","2321","endgame long mate mateIn3"
"3r2k1/b1p2ppp/p1Q5/2P2q2/1P4n1/P4P2/1B2r3/R2N1K1R w - - 0 23","f1e2 f5c2 e2e1 d8d1 a1d1 c2f2","2316","long mate mateIn3 middlegame sacrifice"
"r1b2kN1/ppp2p2/3p4/2b1p1qp/2BnP3/P2P2Pp/1PP2P1N/R2Q1RK1 w - - 0 15","c2c3 g5g3 f2g3 d4e2 g1h1 e2g3","2358","doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice"
"8/5R2/7k/1p1p4/pr3pK1/5N2/8/8 b - - 1 57","a4a3 g4f5 b4e4 f3g5 e4e5 f5e5","2305","crushing endgame long master masterVsMaster"
"8/8/2B1Pk1p/1p6/2p5/P1n3KP/8/8 w - - 1 57","c6d7 c3e4 g3f4 c4c3 f4e4 c3c2","2302","advancedPawn crushing endgame long sacrifice"
"1r3rk1/p4pp1/1p2b2p/1P4q1/3N4/3P2P1/5PBP/Q3R1K1 b - - 4 31","e6d5 f2f4 g5h5 e1e5","2347","advantage middlegame short"
"1r3rk1/p1p3pp/1n2p3/4n3/1bP1B2q/1P6/P2N1PPP/R1BQ1RK1 w - - 3 15","c1b2 e5g4 d2f3 f8f3","2325","advantage middlegame short"
"8/p4kp1/Kb3p1p/PR3N1P/8/8/r5P1/8 b - - 3 39","a2a3 f5d6 f7e6 d6c4 a3a5 c4a5","2332","advantage endgame long"
"8/p1p3p1/1pp2p2/3k4/3P1PK1/2P5/PP3P2/8 b - - 4 32","g7g6 f4f5 g6g5 g4h5","2308","crushing endgame pawnEndgame short"
"8/8/2PbB3/pK6/P4p2/1P3Pp1/5kP1/8 w - - 1 59","b5a5 f2g2 a5b6 g2h2 c6c7 d6c7 b6c7 g3g2","2306","advancedPawn bishopEndgame crushing endgame veryLong"
"4r1k1/1p4p1/p4b1p/2Ppp2q/1P1N4/2PKR3/P1Q2P2/3R4 w - - 0 32","d4b3 h5f5 d3d2 f5f2 d2c1 f2e3","2331","advantage deflection interference long middlegame"
"8/1R3p1P/8/8/2bbPP2/2k5/1p4K1/8 b - - 0 38","c3c2 b7b2 d4b2 e4e5","2319","crushing defensiveMove endgame sacrifice short"
"5r1k/1pp2rp1/pbqP3p/4R1n1/P5b1/2N3B1/BP1Q1PPP/5RK1 w - - 1 24","a2f7 c6g2 g1g2 g4f3 g2g1 g5h3","2301","attraction kingsideAttack long mate mateIn3 middlegame sacrifice"
"6k1/pp4pp/2pp2p1/2P3n1/2P5/3QP1qP/PP1B1rB1/R6K w - - 0 24","a1g1 g5f3 d3d6 g3g2 g1g2 f2f1 g2g1 f1g1","2396","arabianMate exposedKing kingsideAttack mate mateIn4 middlegame sacrifice veryLong"
"8/6p1/8/7p/8/1k1K1PP1/8/8 b - - 0 56","g7g5 d3e4 b3c4 e4f5","2326","crushing endgame master masterVsMaster pawnEndgame short superGM"
